Theater,TheaterLabel,Sitz,SitzLabel
http://www.wikidata.org/entity/Q897900,Brandenburger Kulturstadl,http://www.wikidata.org/entity/Q3923,Bayreuth
http://www.wikidata.org/entity/Q120730912,Theatergesellschaft Bad Endorf,http://www.wikidata.org/entity/Q251462,Bad Endorf
http://www.wikidata.org/entity/Q122798110,1. Burschenschaft Eschenau 1977,http://www.wikidata.org/entity/Q504334,Lauf an der Pegnitz
http://www.wikidata.org/entity/Q122798112,1. Seniorentheater Nürnberg Tempo 100,http://www.wikidata.org/entity/Q2090,Nuremberg
http://www.wikidata.org/entity/Q122798113,Agnes-Bernauer-Festspielverein Straubing,http://www.wikidata.org/entity/Q7027,Straubing
http://www.wikidata.org/entity/Q122798115,Aichacher Volkstheater,http://www.wikidata.org/entity/Q1796912,Kühbach
http://www.wikidata.org/entity/Q122798116,Alfeld-macht-Theater,http://www.wikidata.org/entity/Q574455,Alfeld
http://www.wikidata.org/entity/Q122798118,Alles Möglich(e) Theater,http://www.wikidata.org/entity/Q804782,Baldham
http://www.wikidata.org/entity/Q122798119,Allgäuer Theaterkästle Altusried,http://www.wikidata.org/entity/Q446342,Altusried
http://www.wikidata.org/entity/Q122798120,Allmächd Knud,http://www.wikidata.org/entity/Q2090,Nuremberg
http://www.wikidata.org/entity/Q122798122,Altmühlbühne Riedenburg,http://www.wikidata.org/entity/Q503693,Q503693
http://www.wikidata.org/entity/Q122798126,Altmühltal Bühne,http://www.wikidata.org/entity/Q252772,Eichstätt
http://www.wikidata.org/entity/Q122798127,Altmühltaler Laienbühne Walting,http://www.wikidata.org/entity/Q629503,Walting
http://www.wikidata.org/entity/Q122798129,Amateurtheater Marktredwitz,http://www.wikidata.org/entity/Q253371,Mitterteich
http://www.wikidata.org/entity/Q122798130,Ammerseer Bauerntheater Herrsching,http://www.wikidata.org/entity/Q170020,Herrsching am Ammersee
http://www.wikidata.org/entity/Q122798131,ANTHA Alt- Neuöttinger Theater Amateure,http://www.wikidata.org/entity/Q262669,Burghausen
http://www.wikidata.org/entity/Q122798132,Anzinger Theaterverein,http://www.wikidata.org/entity/Q522378,Anzing
http://www.wikidata.org/entity/Q122798134,Arbeiterver. Winhöring (kulturell) Hofmarkbühne Winhöring,http://www.wikidata.org/entity/Q265381,Winhöring
http://www.wikidata.org/entity/Q122798135,Arnbrucker Theatergruppe,http://www.wikidata.org/entity/Q491407,Arnbruck
http://www.wikidata.org/entity/Q122798137,ArtikultTheater,http://www.wikidata.org/entity/Q7077,Dachau
http://www.wikidata.org/entity/Q122798140,Artus Ensemble Verein für erlebbare Geschichte,http://www.wikidata.org/entity/Q275579,Mering
http://www.wikidata.org/entity/Q122798141,Aschheimer Bauerntheater,http://www.wikidata.org/entity/Q503747,Aschheim
http://www.wikidata.org/entity/Q122798142,Audorfer Theater,http://www.wikidata.org/entity/Q524660,Oberaudorf
http://www.wikidata.org/entity/Q122798144,Aufkirchner Dorfbühne,http://www.wikidata.org/entity/Q127744,Berg
http://www.wikidata.org/entity/Q122798146,Backstage Theater Rosenheim,http://www.wikidata.org/entity/Q252794,Schechen
http://www.wikidata.org/entity/Q122798147,Bauernbühne Kößlarn,http://www.wikidata.org/entity/Q509821,Kößlarn
http://www.wikidata.org/entity/Q122798148,Bauerntheater Eisenärzt,http://www.wikidata.org/entity/Q266915,Siegsdorf
http://www.wikidata.org/entity/Q122798149,Bauerntheater Ismaning,http://www.wikidata.org/entity/Q254897,Ismaning
http://www.wikidata.org/entity/Q122798151,Bauerntheater Prien,http://www.wikidata.org/entity/Q18863,Prien am Chiemsee
http://www.wikidata.org/entity/Q122798155,BayArt Volkstheater,http://www.wikidata.org/entity/Q1726,Munich
http://www.wikidata.org/entity/Q122798156,Bayerische Volksbühne VHS-OLM Aschheim,http://www.wikidata.org/entity/Q178486,Olching
http://www.wikidata.org/entity/Q122798159,Bayerische Volksbühne Watzmann,http://www.wikidata.org/entity/Q1726,Munich
http://www.wikidata.org/entity/Q122798161,Benediktbeurer Bauernbühne,http://www.wikidata.org/entity/Q503628,Benediktbeuern
http://www.wikidata.org/entity/Q122798162,Bergkirchner Sportlerbühne,http://www.wikidata.org/entity/Q514940,Bergkirchen
http://www.wikidata.org/entity/Q122798164,Bernauer Volksbühne,http://www.wikidata.org/entity/Q126960,Bernau am Chiemsee
http://www.wikidata.org/entity/Q122798165,Bernis Bunte Bühne,http://www.wikidata.org/entity/Q53742,Donauwörth
http://www.wikidata.org/entity/Q122798166,Bertoldshofener Theaterbühne,http://www.wikidata.org/entity/Q502955,Marktoberdorf
http://www.wikidata.org/entity/Q122798168,Böbracher Biber Brettl,http://www.wikidata.org/entity/Q491450,Böbrach
http://www.wikidata.org/entity/Q122798172,Brettlbühne Vaterstetten,http://www.wikidata.org/entity/Q804782,Baldham
http://www.wikidata.org/entity/Q122798173,buehnenreiz,http://www.wikidata.org/entity/Q2090,Nuremberg
http://www.wikidata.org/entity/Q122798174,"Bühne ""Erholung"" 27 Fürth",http://www.wikidata.org/entity/Q3075,Fürth
http://www.wikidata.org/entity/Q122798176,Bühne 99 Jettingen,http://www.wikidata.org/entity/Q505985,Jettingen-Scheppach
http://www.wikidata.org/entity/Q122798177,Bühne links der Bina,http://www.wikidata.org/entity/Q3974,Landshut
http://www.wikidata.org/entity/Q122798179,Bühne Moosburg,http://www.wikidata.org/entity/Q31872,Moosburg an der Isar
http://www.wikidata.org/entity/Q122798180,Bühnenbande Kindertheater Breitbrunn,http://www.wikidata.org/entity/Q571432,Breitbrunn am Chiemsee
http://www.wikidata.org/entity/Q122798181,Bühnenfreunde Augsburg,http://www.wikidata.org/entity/Q502767,Gersthofen
http://www.wikidata.org/entity/Q122798182,Bühnentaucher Kempten,http://www.wikidata.org/entity/Q3994,Kempten
http://www.wikidata.org/entity/Q122798184,Bunte Bühne Neuötting,http://www.wikidata.org/entity/Q269473,Neuötting
http://www.wikidata.org/entity/Q122798186,Bürgerbühne Wipfeld,http://www.wikidata.org/entity/Q547905,Wipfeld
http://www.wikidata.org/entity/Q122798187,Bürgertheater Regensburg,http://www.wikidata.org/entity/Q2978,Regensburg
http://www.wikidata.org/entity/Q122798189,Burgtheaterverein Mitterfels,http://www.wikidata.org/entity/Q258870,Mitterfels
http://www.wikidata.org/entity/Q122798190,Chiemsee-Kasperl,http://www.wikidata.org/entity/Q18863,Prien am Chiemsee
http://www.wikidata.org/entity/Q122798191,Coburger Kinder- und Jugendtheater,http://www.wikidata.org/entity/Q14821,Coburg
http://www.wikidata.org/entity/Q122798192,D' Etzahausa Theatara,http://www.wikidata.org/entity/Q7077,Dachau
http://www.wikidata.org/entity/Q122798194,d' Hitzhofener Theaterleit,http://www.wikidata.org/entity/Q510995,Hitzhofen
http://www.wikidata.org/entity/Q122798195,D' lustigen Konrader Weidener Mundarttheater,http://www.wikidata.org/entity/Q14803,Weiden in der Oberpfalz
http://www.wikidata.org/entity/Q122798199,D'Egger Theaterfreind,http://www.wikidata.org/entity/Q120620,Egg an der Günz
http://www.wikidata.org/entity/Q122798201,D'Forstenriada - TSV Forstenried,http://www.wikidata.org/entity/Q1726,Munich
http://www.wikidata.org/entity/Q122798202,D'Henaberger Bühne,http://www.wikidata.org/entity/Q440661,Althegnenberg
http://www.wikidata.org/entity/Q122798204,D'Jetzendorfa Theatara,http://www.wikidata.org/entity/Q491965,Jetzendorf
http://www.wikidata.org/entity/Q122798205,D'Röhrmooser Theaterer,http://www.wikidata.org/entity/Q511495,Röhrmoos
http://www.wikidata.org/entity/Q122798207,Das PettenDorftheater,http://www.wikidata.org/entity/Q491624,Pettendorf
http://www.wikidata.org/entity/Q122798208,De Ammersee-Engel Inning,http://www.wikidata.org/entity/Q526480,Wörthsee
http://www.wikidata.org/entity/Q122798209,Der Schauhaufen Theatergruppe aus Kulmbach,http://www.wikidata.org/entity/Q157598,Kulmbach
http://www.wikidata.org/entity/Q122798211,Der Schimmelreiter,http://www.wikidata.org/entity/Q549138,Wertach
http://www.wikidata.org/entity/Q122798216,Dettenschwanger Quellgeister,http://www.wikidata.org/entity/Q165501,Dießen am Ammersee
http://www.wikidata.org/entity/Q122798218,Deutsches Gehörlosen-Theater,http://www.wikidata.org/entity/Q1726,Munich
http://www.wikidata.org/entity/Q122798219,Die Bühne 2.0,http://www.wikidata.org/entity/Q538037,Trudering-Riem
http://www.wikidata.org/entity/Q122798221,Die Haager Bühne,http://www.wikidata.org/entity/Q548507,Sankt Wolfgang
http://www.wikidata.org/entity/Q122798223,Die Künstlerwerkstatt,http://www.wikidata.org/entity/Q178365,Stegaurach
http://www.wikidata.org/entity/Q122798224,Die lustigen Hasenbergler,http://www.wikidata.org/entity/Q180990,Oberschweinbach
http://www.wikidata.org/entity/Q122798226,Die Opernbühne Bad Aibling,http://www.wikidata.org/entity/Q545290,Bruckmühl
http://www.wikidata.org/entity/Q122798228,Die Pflegerbühne,http://www.wikidata.org/entity/Q558735,Rott am Inn
http://www.wikidata.org/entity/Q122798229,Die Spätzünder,http://www.wikidata.org/entity/Q187503,Zell
http://www.wikidata.org/entity/Q122798233,Die Spielmacher,http://www.wikidata.org/entity/Q1726,Munich
http://www.wikidata.org/entity/Q122798234,Die Wespen Theatergruppe des Wallenstein-Festspielverein Altdorf,http://www.wikidata.org/entity/Q435295,Altdorf bei Nürnberg
http://www.wikidata.org/entity/Q122798235,Dorfbühne Günzenhausen,http://www.wikidata.org/entity/Q254001,Eching
http://www.wikidata.org/entity/Q122798237,Dorfbühne Ilmmünster,http://www.wikidata.org/entity/Q489066,Reichertshausen
http://www.wikidata.org/entity/Q122798238,Dorfbühne Laimering,http://www.wikidata.org/entity/Q645832,Dasing
http://www.wikidata.org/entity/Q122798239,Dorfbühne Marktschorgast,http://www.wikidata.org/entity/Q504662,Marktschorgast
http://www.wikidata.org/entity/Q122798241,Dorfbühne Mitterskirchen,http://www.wikidata.org/entity/Q257401,Mitterskirchen
http://www.wikidata.org/entity/Q122798243,Dorfbühne Vogtareuth,http://www.wikidata.org/entity/Q551663,Vogtareuth
http://www.wikidata.org/entity/Q122798244,Dösinger Theaterstube,http://www.wikidata.org/entity/Q549052,Westendorf
http://www.wikidata.org/entity/Q122798247,Dr. Eisenbarth Festspielverein Oberviechtach,http://www.wikidata.org/entity/Q257823,Oberviechtach
http://www.wikidata.org/entity/Q122798249,Dram. Verein Niederwerrn 1952,http://www.wikidata.org/entity/Q589503,Niederwerrn
http://www.wikidata.org/entity/Q122798250,Dramadama,http://www.wikidata.org/entity/Q260479,Holzkirchen
http://www.wikidata.org/entity/Q122798252,Dramatische Gestalten,http://www.wikidata.org/entity/Q1726,Munich
http://www.wikidata.org/entity/Q122798253,Dramatischer Club Alpenröserl,http://www.wikidata.org/entity/Q264899,Unterhaching
http://www.wikidata.org/entity/Q122798255,Dreiflüssetheater Passau,http://www.wikidata.org/entity/Q4190,Passau
http://www.wikidata.org/entity/Q122798256,Duringfelder Theatergruppe Türkenfeld,http://www.wikidata.org/entity/Q263291,Türkenfeld
http://www.wikidata.org/entity/Q122798258,d´Gmoagaukler z´Inning,http://www.wikidata.org/entity/Q310856,Inning am Ammersee
http://www.wikidata.org/entity/Q122798259,Edelweißverein Bad Feilnbach,http://www.wikidata.org/entity/Q522430,Bad Feilnbach
http://www.wikidata.org/entity/Q122798265,Eiselfinger Theaterer,http://www.wikidata.org/entity/Q254076,Pfaffing
http://www.wikidata.org/entity/Q122798268,el teatro,http://www.wikidata.org/entity/Q220090,Grünwald
http://www.wikidata.org/entity/Q122798269,Engelsberger Bühne,http://www.wikidata.org/entity/Q534074,Engelsberg
http://www.wikidata.org/entity/Q122798271,Engertshamer Heimatbühne,http://www.wikidata.org/entity/Q303923,Ruhstorf an der Rott
http://www.wikidata.org/entity/Q122798272,Entity Theatre,http://www.wikidata.org/entity/Q1726,Munich
http://www.wikidata.org/entity/Q122798274,Erlesene Oper,http://www.wikidata.org/entity/Q583505,Halfing
http://www.wikidata.org/entity/Q122798275,Faust-Festspiele Pegnitz,http://www.wikidata.org/entity/Q504762,Pottenstein
http://www.wikidata.org/entity/Q122798277,FC-Langengeisling 1920 Theaterabteilung,http://www.wikidata.org/entity/Q15980,Erding
http://www.wikidata.org/entity/Q122798278,Feldkirchna Gmoatheater im SV Oberfeldkirchen,http://www.wikidata.org/entity/Q31644,Trostberg
http://www.wikidata.org/entity/Q122798281,Feldkirchner Theaterverein,http://www.wikidata.org/entity/Q504820,Haar
http://www.wikidata.org/entity/Q122798283,Feldmochinger Volkstheater,http://www.wikidata.org/entity/Q1726,Munich
http://www.wikidata.org/entity/Q122798284,Felsenbühne Waldstein,http://www.wikidata.org/entity/Q72731,Sparneck
http://www.wikidata.org/entity/Q122798285,Festspielgemeinschaft Kötzting,http://www.wikidata.org/entity/Q623464,Bad Kötzting
http://www.wikidata.org/entity/Q122798287,Festspielverein Hirschau,http://www.wikidata.org/entity/Q502960,Hirschau
http://www.wikidata.org/entity/Q122798289,Festspielverein Pottenstetten,http://www.wikidata.org/entity/Q589515,Burglengenfeld
http://www.wikidata.org/entity/Q122798291,Figurentheater Kladderadatsch,http://www.wikidata.org/entity/Q2749,Augsburg
http://www.wikidata.org/entity/Q122798292,Figurentheater Kunterbunt,http://www.wikidata.org/entity/Q16799,Postbauer-Heng
http://www.wikidata.org/entity/Q122798294,Figurentheater Schleichwege,http://www.wikidata.org/entity/Q1726,Munich
http://www.wikidata.org/entity/Q122798297,Florian-Geyer-Festspielgem.,http://www.wikidata.org/entity/Q536433,Giebelstadt
http://www.wikidata.org/entity/Q122798299,Förderkreis TheaterBrettl Vilsbiburg,http://www.wikidata.org/entity/Q533032,Geisenhausen
http://www.wikidata.org/entity/Q122798300,Förderverein des Trachtenvereins Schwäbischer Rigi Stötten,http://www.wikidata.org/entity/Q511941,Stötten am Auerberg
http://www.wikidata.org/entity/Q122798302,Förderverein Podiumbühne Vöhringen Podium 70,http://www.wikidata.org/entity/Q4120,Neu-Ulm
http://www.wikidata.org/entity/Q122798303,Fränkische Passionsspiele Sömmersdorf,http://www.wikidata.org/entity/Q581630,Euerbach
http://www.wikidata.org/entity/Q122798305,Freies Theater Murnau,http://www.wikidata.org/entity/Q280952,Seehausen am Staffelsee
http://www.wikidata.org/entity/Q122798307,Freihunga Theatergrupp'm,http://www.wikidata.org/entity/Q515907,Freihung
http://www.wikidata.org/entity/Q122798308,Freilichtbühne Schweinhütt,http://www.wikidata.org/entity/Q489059,Regen
http://www.wikidata.org/entity/Q122798310,Freisinger Stadtbär GbR,http://www.wikidata.org/entity/Q218427,Allershausen
http://www.wikidata.org/entity/Q122798313,Freudenberger Bauernbühne,http://www.wikidata.org/entity/Q531908,Freudenberg
http://www.wikidata.org/entity/Q122798314,Freundeskreis Germeringer Bürger,http://www.wikidata.org/entity/Q14898,Germering
http://www.wikidata.org/entity/Q122798315,G'fildner Bühne Lohhof,http://www.wikidata.org/entity/Q59096,Unterschleißheim
http://www.wikidata.org/entity/Q122798317,G.V. Eintracht Autenried,http://www.wikidata.org/entity/Q528238,Waldstetten
http://www.wikidata.org/entity/Q122798319,Garchinger Bauernbühne,http://www.wikidata.org/entity/Q259542,Garching an der Alz
http://www.wikidata.org/entity/Q122798321,Gartenstädter Laienbühne Schweinfurt,http://www.wikidata.org/entity/Q4126,Schweinfurt
http://www.wikidata.org/entity/Q122798322,"Gem.Verein ""Alt-Nördlingen""",http://www.wikidata.org/entity/Q489902,Nördlingen
http://www.wikidata.org/entity/Q122798324,Gesang- und Theatervereinigung,http://www.wikidata.org/entity/Q506614,Diedorf
http://www.wikidata.org/entity/Q122798325,Glöttwenger Holzwinkelbühne,http://www.wikidata.org/entity/Q511339,Landensberg
http://www.wikidata.org/entity/Q122798329,Grassauer Bauernbühne,http://www.wikidata.org/entity/Q179698,Grassau
http://www.wikidata.org/entity/Q122798331,Grenztheater Ludwigs Erben,http://www.wikidata.org/entity/Q31606,Grafing
http://www.wikidata.org/entity/Q122798333,Gronsdorfer Komödienbrettl,http://www.wikidata.org/entity/Q504820,Haar
http://www.wikidata.org/entity/Q122798334,Grünwalder Laienspieler,http://www.wikidata.org/entity/Q220090,Grünwald
http://www.wikidata.org/entity/Q122798336,"GTEV ""Almarausch"" Emmering",http://www.wikidata.org/entity/Q203397,Emmering
http://www.wikidata.org/entity/Q122798338,"GTEV ""Edelweiß"" Bad Kohlgrub Bauerntheater",http://www.wikidata.org/entity/Q379050,Bad Kohlgrub
http://www.wikidata.org/entity/Q122798340,GTEV Aubergler Poing,http://www.wikidata.org/entity/Q510276,Poing
http://www.wikidata.org/entity/Q122798341,GTEV Hochries-Samerberg,http://www.wikidata.org/entity/Q533300,Samerberg
http://www.wikidata.org/entity/Q122798342,"GTV ""D´Hochgratler"" Bauerntheater Oberstaufen",http://www.wikidata.org/entity/Q127637,Oberstaufen
http://www.wikidata.org/entity/Q122798346,Guntherbühne Rinchnach,http://www.wikidata.org/entity/Q488641,Rinchnach
http://www.wikidata.org/entity/Q122798348,GV Liederkranz Waldbrunn Theatergruppe,http://www.wikidata.org/entity/Q548995,Waldbrunn
http://www.wikidata.org/entity/Q122798349,g´scheiterhaufen theater,http://www.wikidata.org/entity/Q3004,Ingolstadt
http://www.wikidata.org/entity/Q122798350,Haager Komödienbrettl,http://www.wikidata.org/entity/Q517447,Haag an der Amper
http://www.wikidata.org/entity/Q122798352,Haagerthaler Bauernbühne,http://www.wikidata.org/entity/Q532954,Ursensollen
http://www.wikidata.org/entity/Q122798354,Hachinger Kinder- u. Jugendtheater,http://www.wikidata.org/entity/Q504891,Oberhaching
http://www.wikidata.org/entity/Q122798355,Hachinger Theaterbühne,http://www.wikidata.org/entity/Q264899,Unterhaching
http://www.wikidata.org/entity/Q122798356,Hagelstädter Theaterfreunde,http://www.wikidata.org/entity/Q491564,Hagelstadt
http://www.wikidata.org/entity/Q122798358,Hainsackerer Brettl,http://www.wikidata.org/entity/Q491550,Lappersdorf
http://www.wikidata.org/entity/Q122798362,Hallertauer Spielgruppe Nandlstadt,http://www.wikidata.org/entity/Q503330,Nandlstadt
http://www.wikidata.org/entity/Q122798363,Haluschke Zottel Figurentheater,http://www.wikidata.org/entity/Q2749,Augsburg
http://www.wikidata.org/entity/Q122798365,"Harlekin - ""Die Komödie in Rohrdorf""",http://www.wikidata.org/entity/Q252794,Schechen
http://www.wikidata.org/entity/Q122798366,Harthauser Dorftheater,http://www.wikidata.org/entity/Q260566,Grasbrunn
http://www.wikidata.org/entity/Q122798368,Heiglhoftheater GbR,http://www.wikidata.org/entity/Q1726,Munich
http://www.wikidata.org/entity/Q122798370,"Heimat- u. Trachtenverein ""Kaltentaler"" Bidingen Theatergruppe des Trachtenvereins",http://www.wikidata.org/entity/Q549554,Bidingen
http://www.wikidata.org/entity/Q122798372,Heimat- und Kulturbühne Stamsried,http://www.wikidata.org/entity/Q430752,Stamsried
http://www.wikidata.org/entity/Q122798373,Heimat- und Kulturverein Ammerthal,http://www.wikidata.org/entity/Q473259,Ammerthal
http://www.wikidata.org/entity/Q122798374,Heimatbühne Gernlinden,http://www.wikidata.org/entity/Q255106,Maisach
http://www.wikidata.org/entity/Q122798378,Heimatbühne Holzheim 1987,http://www.wikidata.org/entity/Q258172,Holzheim
http://www.wikidata.org/entity/Q122798380,Heimatbühne Kiefersfelden,http://www.wikidata.org/entity/Q509310,Kiefersfelden
http://www.wikidata.org/entity/Q122798383,Heimatbühne Langdorf,http://www.wikidata.org/entity/Q488709,Langdorf
http://www.wikidata.org/entity/Q122798384,Heimatbühne Obergiesing,http://www.wikidata.org/entity/Q7077,Dachau
http://www.wikidata.org/entity/Q122798386,Heimatbühne Palling,http://www.wikidata.org/entity/Q262325,Palling
http://www.wikidata.org/entity/Q122798388,Heimatbühne Rosenheim,http://www.wikidata.org/entity/Q253445,Kolbermoor
http://www.wikidata.org/entity/Q122798389,Heimatbühne Seeon,http://www.wikidata.org/entity/Q250213,Seeon-Seebruck
http://www.wikidata.org/entity/Q122798391,Heimatbühne Selb,http://www.wikidata.org/entity/Q49812,Selb
http://www.wikidata.org/entity/Q122798392,Heimatbühne Starnberg,http://www.wikidata.org/entity/Q61936,Starnberg
http://www.wikidata.org/entity/Q122798395,Heimatbühne Tittmoning,http://www.wikidata.org/entity/Q505158,Tittmoning
http://www.wikidata.org/entity/Q122798396,Heimatbühne Tutzing,http://www.wikidata.org/entity/Q533166,Tutzing
http://www.wikidata.org/entity/Q122798398,Heimatbühne Westendorf,http://www.wikidata.org/entity/Q252494,Meitingen
http://www.wikidata.org/entity/Q122798399,Heimattheater Donaumünster-Erlingshofen,http://www.wikidata.org/entity/Q503123,Tapfheim
http://www.wikidata.org/entity/Q122798401,Hermanns-Kasperltheater,http://www.wikidata.org/entity/Q14803,Weiden in der Oberpfalz
http://www.wikidata.org/entity/Q122798403,Heubodenbühne,http://www.wikidata.org/entity/Q507245,Offingen
http://www.wikidata.org/entity/Q122798404,Historienspiel Fürstenfeld,http://www.wikidata.org/entity/Q16003,Fürstenfeldbruck
http://www.wikidata.org/entity/Q122798406,Historisches Theater Buchenberg,http://www.wikidata.org/entity/Q529043,Buchenberg
http://www.wikidata.org/entity/Q122798407,Hofbergtheater Landshut,http://www.wikidata.org/entity/Q260564,Kumhausen
http://www.wikidata.org/entity/Q122798410,Holperdinger Beratzhausen Kath. Theaterverein,http://www.wikidata.org/entity/Q429492,Beratzhausen
http://www.wikidata.org/entity/Q122798411,Holzkirchner Kommödchen,http://www.wikidata.org/entity/Q260479,Holzkirchen
http://www.wikidata.org/entity/Q122798413,Hörbacher Montagsbrettl,http://www.wikidata.org/entity/Q440661,Althegnenberg
http://www.wikidata.org/entity/Q122798414,Hut ab Kultur- und Theaterverein,http://www.wikidata.org/entity/Q254467,Obing
http://www.wikidata.org/entity/Q122798416,Illerwinkler Laienbühne,http://www.wikidata.org/entity/Q566615,Lautrach
http://www.wikidata.org/entity/Q122798419,ImproTheater Chamäleon,http://www.wikidata.org/entity/Q2978,Regensburg
http://www.wikidata.org/entity/Q122798421,"Improvisations-Theaterspielgruppe ""Glück´s Spui"" Riedenburg",http://www.wikidata.org/entity/Q503693,Q503693
http://www.wikidata.org/entity/Q122798423,Innauen-Bühne Stammham,http://www.wikidata.org/entity/Q786024,Stammham
http://www.wikidata.org/entity/Q122798424,Inntaler Bauernbühne Rosenheim,http://www.wikidata.org/entity/Q4007,Rosenheim
http://www.wikidata.org/entity/Q122798427,Institut für Jugendarbeit Gauting,http://www.wikidata.org/entity/Q74057,Gauting
http://www.wikidata.org/entity/Q122798429,inTeam,http://www.wikidata.org/entity/Q6998,Freising
http://www.wikidata.org/entity/Q122798432,Inzeller Bauernbühne Theaterforum Inzell,http://www.wikidata.org/entity/Q252537,Inzell
http://www.wikidata.org/entity/Q122798433,Jugendspielclub Vohburg,http://www.wikidata.org/entity/Q251778,Vohburg an der Donau
http://www.wikidata.org/entity/Q122798435,Jugendtheater Martinszell,http://www.wikidata.org/entity/Q534810,Waltenhofen
http://www.wikidata.org/entity/Q122798437,Jugendtheater Musik & Kunst AG,http://www.wikidata.org/entity/Q254786,Grabenstätt
http://www.wikidata.org/entity/Q122798438,Junge Bühne 74 Lindenberg,http://www.wikidata.org/entity/Q552434,Heimenkirch
http://www.wikidata.org/entity/Q122798440,Junge Oberwerrner Bühne,http://www.wikidata.org/entity/Q589503,Niederwerrn
http://www.wikidata.org/entity/Q122798441,Junges Theater Forchheim,http://www.wikidata.org/entity/Q10445,Forchheim District
http://www.wikidata.org/entity/Q122798445,Junghöfer Dorfbühne,http://www.wikidata.org/entity/Q492659,Haßfurt
http://www.wikidata.org/entity/Q122798447,Kachina Theater GBR,http://www.wikidata.org/entity/Q532939,Münsing
http://www.wikidata.org/entity/Q122798449,Kasperls Spuikastl,http://www.wikidata.org/entity/Q1726,Munich
http://www.wikidata.org/entity/Q122798450,Kellertheater der Evangelischen Apostelkirche Weilheim,http://www.wikidata.org/entity/Q262147,Polling
http://www.wikidata.org/entity/Q122798452,Kemnather Laien- u. Passionsspielverein,http://www.wikidata.org/entity/Q516262,Kemnath
http://www.wikidata.org/entity/Q122798453,Kieferer Puppentheater,http://www.wikidata.org/entity/Q509310,Kiefersfelden
http://www.wikidata.org/entity/Q122798456,Kienberger Dorftheater,http://www.wikidata.org/entity/Q188164,Kienberg
http://www.wikidata.org/entity/Q122798457,KiNi-Theater,http://www.wikidata.org/entity/Q559939,Niederwinkling
http://www.wikidata.org/entity/Q122798458,Kleine Bühne Pfraundorf,http://www.wikidata.org/entity/Q538080,Raubling
http://www.wikidata.org/entity/Q122798461,Kleine Komödie Augusta,http://www.wikidata.org/entity/Q2749,Augsburg
http://www.wikidata.org/entity/Q122798462,Kleines Münchner Theater,http://www.wikidata.org/entity/Q226775,Zorneding
http://www.wikidata.org/entity/Q122798464,Kleines Stadttheater Gerolzhofen,http://www.wikidata.org/entity/Q519134,Gerolzhofen
http://www.wikidata.org/entity/Q122798465,Kleines Theater Prien,http://www.wikidata.org/entity/Q126960,Bernau am Chiemsee
http://www.wikidata.org/entity/Q122798467,Kleines Volkstheater Göggingen,http://www.wikidata.org/entity/Q2749,Augsburg
http://www.wikidata.org/entity/Q122798470,Kneißl Bühne Unterweikertshofen,http://www.wikidata.org/entity/Q541512,Erdweg
http://www.wikidata.org/entity/Q122798472,Kolpingbühne Günzburg,http://www.wikidata.org/entity/Q489685,Günzburg
http://www.wikidata.org/entity/Q122798473,Kolpingbühne Starnberg,http://www.wikidata.org/entity/Q61936,Starnberg
http://www.wikidata.org/entity/Q122798474,Kolpingfamilie Dietmannsried,http://www.wikidata.org/entity/Q528419,Dietmannsried Municipality
http://www.wikidata.org/entity/Q122798476,Kolpingfamilie Eggenfelden,http://www.wikidata.org/entity/Q255201,Eggenfelden
http://www.wikidata.org/entity/Q122798478,Kolpingfamilie Eichstätt,http://www.wikidata.org/entity/Q252772,Eichstätt
http://www.wikidata.org/entity/Q122798479,Kolpingfamilie Höchstädt,http://www.wikidata.org/entity/Q632425,Schwenningen
http://www.wikidata.org/entity/Q122798480,Kolpingfamilie Neumarkt Theaterbühne,http://www.wikidata.org/entity/Q14887,Neumarkt in der Oberpfalz
http://www.wikidata.org/entity/Q122798481,Kolpingfamilie Peißenberg Theatergruppe,http://www.wikidata.org/entity/Q521535,Peißenberg
http://www.wikidata.org/entity/Q122798483,"Kolpingfamilie Starnberg ""Kasbrettl""",http://www.wikidata.org/entity/Q61936,Starnberg
http://www.wikidata.org/entity/Q122798485,Kolpingsfamilie Au in der Hallertau,http://www.wikidata.org/entity/Q523939,Au in der Hallertau
http://www.wikidata.org/entity/Q122798486,Kolpingsfamilie Eichenau,http://www.wikidata.org/entity/Q263496,Eichenau
http://www.wikidata.org/entity/Q122798488,Kolpingsfamilie Olching,http://www.wikidata.org/entity/Q178486,Olching
http://www.wikidata.org/entity/Q122798491,Kolpingsfamilie Pfronten Bauernbühne,http://www.wikidata.org/entity/Q505488,Pfronten
http://www.wikidata.org/entity/Q122798493,Kolpingtheater Aschau,http://www.wikidata.org/entity/Q127827,Aschau im Chiemgau
http://www.wikidata.org/entity/Q122798495,Kolpingtheaterbühne Wörth an der Donau,http://www.wikidata.org/entity/Q488592,Wörth an der Donau
http://www.wikidata.org/entity/Q122798496,Komödienbrett´l Untermenzing,http://www.wikidata.org/entity/Q1726,Munich
http://www.wikidata.org/entity/Q122798497,Königsbrunner Bauerntheater,http://www.wikidata.org/entity/Q2749,Augsburg
http://www.wikidata.org/entity/Q122798499,Kopfnuss-Theater,http://www.wikidata.org/entity/Q502786,Eschenbach in der Oberpfalz
http://www.wikidata.org/entity/Q122798501,KreativesSchauspielEnsemble,http://www.wikidata.org/entity/Q6998,Freising
